ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code
a11londo,A11_Londo,Africa,4.89504,9.15209,orok1266,bdu
a121mbonge,A121_Mbonge,Africa,4.89504,9.15209,orok1266,bdu
a122bakundu,A122_Bakundu,Africa,4.89504,9.15209,orok1266,bdu
a141lefo,A141_Lefo,Africa,4.53307,9.522,bafa1247,bwt
a151nkongho,A151_Nkongho,Africa,5.33848,9.80096,nkon1247,nkc
a15ambuu,A15A_Mbuu,Africa,5.13981,9.92766,mboc1235,mbo
a15bmiengenwmanenguba,A15B_Mienge_NW_Manenguba,Africa,5.23655,9.52275,bass1260,bsi
a15cakossi,A15C_Akossi,Africa,4.9243,9.65522,akoo1248,bss
a15celungcentralmanenguba,A15C_Elung_Central_Manenguba,Africa,4.9243,9.65522,akoo1248,bss
a15cmkaa,A15C_Mkaa,Africa,4.79991,9.80402,baka1273,bqz
a15manenguba,A15_Manenguba,Africa,4.79991,9.80402,baka1273,bsi
a22bakweri,A22_Bakweri,Africa,4.24178,9.23887,mokp1239,bri
a24duala,A24_Duala,Africa,4.10208,9.61877,dual1243,dua
a27malimba,A27_Malimba,Africa,3.67696,9.67186,mali1280,mzd
a31bubi,A31_Bubi,Africa,3.53638,8.68929,bube1242,bvb
a32cbatanga,A32C_Batanga,Africa,1.397041,9.51011,bata1285,bnm
a33ayasa,A33a_Yasa,Africa,2.06043,10.678,yasa1242,yko
a34benga,A34_Benga,Africa,1.075766,9.600739,beng1282,bng
a41barombikang,A41_Barombi-Kang,Africa,4.64584,9.25261,baro1252,bbi
a42abo,A42_Abo,Africa,4.3702,9.6403,bank1256,abb
a43abasaa,A43a_Basaa,Africa,3.80765,10.4213,basa1284,bas
a44tunen,A44_Tunen,Africa,4.75,10.67,tune1261,tvu
a45nyokon,A45_Nyokon,Africa,4.75,10.5,nyok1243,nvo
a462yambeta,A462_Yambeta,Africa,4.83615,10.9369,yamb1252,yat
a46nomaande,A46_Nomaande,Africa,4.5893,10.9157,noma1260,lem
a51bafiamaja,A51_Bafia_maja,Africa,4.72603,11.0982,bafi1243,ksf
a53bafiarikpa,A53_Bafia_rikpa,Africa,4.72603,11.0982,bafi1243,ksf
a54tibea,A54_Tibea,Africa,5.30535,11.3103,tibe1274,ngy
a601tuki,A601_Tuki,Africa,4.64348,11.5353,tuki1240,bag
a61ngoroasom,A61_Ngoro-Asom,Africa,4.78874,12.824,bebe1248,bag
a61ngorobisoo,A61_Ngoro-Bisoo,Africa,4.21045,11.3935,eton1253,bag
a61ngorolunda,A61_Ngoro-lunda,Africa,4.21045,11.3935,eton1253,bag
a621nubaca,A621_Nubaca,Africa,4.35696,11.029,nuba1241,baf
a622nugunu,A622_Nugunu,Africa,4.63103,11.1837,nugu1242,yas
a62anuasue,A62A_Nuasue,Africa,4.41971,11.0277,yang1293,yav
a62anukalonge,A62A_Nukalonge,Africa,4.41971,11.0277,yang1293,yav
a62bmmala,A62B_Mmala,Africa,4.52188,11.0599,mmaa1238,mmu
a62clibie,A62C_Libie,Africa,4.45694,11.193,elip1238,ekm
a63mangisa,A63_Mangisa,Africa,4.21045,11.3935,eton1253,eto
a71eton,A71_Eton,Africa,4.21045,11.3935,eton1253,eto
a72aewondo,A72a_Ewondo,Africa,4.21141,11.93646,ewon1239,ewo
a74abulu,A74a_Bulu,Africa,3.16141,11.6365,bulu1251,bum
a75afangbitam,A75a_Fang_Bitam,Africa,1.723965,11.61454,fang1246,fan
a75afangmedouneu,A75a_Fang_Medouneu,Africa,1.723965,11.61454,fang1246,fan
a75afangminvoul,A75a_Fang_Minvoul,Africa,1.723965,11.61454,fang1246,fan
a803shiwa,A803_Shiwa,Africa,-0.091645,11.947061,shiw1234,
a81kwasio,A81_Kwasio,Africa,2.39354,10.0812,kwas1243,nmg
a832bekol,A832_Bekol,Africa,3.65994,12.8574,kolc1235,biw
a83mekaa,A83_Mekaa,Africa,4.15471,13.0789,maka1304,mcp
a841badwe,A841_Badwe,Africa,3.25933,13.54152,koon1245,ozm
a84njem,A84_Njem,Africa,2.30483,14.1175,njye1238,njy
a85bbekwilmakokou,A85b_Bekwil_Makokou,Africa,1.71801,14.6527,bekw1242,bkw
a85bbekwilmv,A85b_Bekwil_Mv,Africa,1.71801,14.6527,bekw1242,bkw
a86cmpiemo,A86c_Mpiemo,Africa,3.45776,15.5246,mpie1238,mcx
a87bomwali,A87_Bomwali,Africa,1.71005,15.9546,bomw1238,pmm
a91kwakum,A91_Kwakum,Africa,4.34393,13.6446,kwak1266,kwu
a93kako,A93_Kako,Africa,3.79989,15.6282,kako1242,kkj
aghemgrassfields,Aghem_Grassfields,Africa,6.38956,10.0807,aghe1239,agq
b11ampongwe,B11a_Mpongwe,Africa,-1.48741,9.50247,myen1241,mye
b11borungu,B11b_Orungu,Africa,-1.48741,9.50247,myen1241,mye
b11cgalwa,B11c_Galwa,Africa,-1.48741,9.50247,myen1241,mye
b11ddyumba,B11d_Dyumba,Africa,-1.48741,9.50247,myen1241,mye
b11fenenga,B11F_Enenga,Africa,-1.48741,9.50247,myen1241,mye
b201ndasa,B201_Ndasa,Africa,-2.449015,13.369465,ndas1238,nda
b202sigu,B202_Sigu,Africa,-0.95605,13.1214,sigh1238,sxe
b203samaye,B203_Samaye,Africa,-0.012,13.61,osam1235,syx
b204ndambomoli,B204_Ndambomo_Li,Africa,-0.82,12.77,ndam1254,nxo
b204ndambomomassoukou,B204_Ndambomo_Massoukou,Africa,-0.82,12.77,ndam1254,nxo
b204ndambomombadi,B204_Ndambomo_Mbadi,Africa,-0.82,12.77,ndam1254,nxo
b21seki,B21_Seki,Africa,1.52302,9.79206,seki1238,syi
b22akele,B22a_Kele,Africa,-0.78854,10.3836,kele1257,keb
b22bkoya,B22b_Koya,Africa,0.882925,14.1345,ngom1270,nra
b22bngom,B22b_Ngom,Africa,0.882925,14.1345,ngom1270,nra
b22emwesa,B22E_Mwesa,Africa,0.086134,13.30037,mwes1234,
b23mbangwe,B23_Mbangwe,Africa,-2.28729,13.5956,mban1268,zmn
b24wumbvu,B24_Wumbvu,Africa,-2.39234,12.264,wumb1242,wum
b251shake,B251_Shake,Africa,0.25188,11.787,sake1247,sak
b252mahongwe,B252_Mahongwe,Africa,0.64356,14.0472,maho1248,mhb
b25kota,B25_Kota,Africa,1.016,13.97,kota1274,koq
b301viya,B301_Viya,Africa,-1.22,10.58,eviy1235,gev
b302himba,B302_Himba,Africa,-1.28107,11.1783,simb1254,sbw
b304pinzi,B304_Pinzi,Africa,-1.90305,11.223,pinj1243,pic
b305vove,B305_Vove,Africa,-1.16762,12.32251,bubi1250,buw
b31tsogo,B31_Tsogo,Africa,-1.55469,11.1359,tsog1243,tsv
b32kande,B32_Kande,Africa,-0.00776,11.7076,kand1300,kbs
b404ngubi,B404_Ngubi,Africa,-3.433411,10.768112,ngub1239,
b41shira,B41_Shira,Africa,-1.78084,10.4635,sira1266,swj
b42sangumb,B42_Sangu_Mb,Africa,-1.52694,11.9098,sang1333,snq
b42sangumi,B42_Sangu_Mi,Africa,-1.52694,11.9098,sang1333,snq
b43punu,B43_Punu,Africa,-2.67362,11.6714,punu1239,puu
b44lumbu,B44_Lumbu,Africa,-3.37917,11.124,lumb1249,lup
b501wanzie,B501_Wanzi_E,Africa,-1.51945,12.8951,wand1266,wdd
b501wanzimo,B501_Wanzi_Mo,Africa,-1.51945,12.8951,wand1266,wdd
b503vili,B503_Vili,Africa,-2.752859,10.305563,vili1239,
b51duma,B51_Duma,Africa,-0.91927,13.0046,duma1253,dma
b51dumala,B51_Duma_La,Africa,-0.91927,13.0046,duma1253,dma
b52nzebi,B52_Nzebi,Africa,-2.18115,12.7063,njeb1242,nzb
b53tsaangipoungi,B53_Tsaangi_Poungi,Africa,-2.29245,12.7581,tsaa1242,tsa
b601lempini,B601_Lempini,Africa,-0.477445,14.2877,mber1257,mbm
b602kaninginord,B602_Kaningi_Nord,Africa,-1.71316,13.6111,kani1279,kzo
b602kaningisud,B602_Kaningi_Sud,Africa,-1.71316,13.6111,kani1279,kzo
b62mbaama,B62_Mbaama,Africa,-0.477445,14.2877,mber1257,mbm
b63ndumu,B63_Ndumu,Africa,-1.67033,13.7279,ndum1239,nmd
b701atsitsege,B701_Atsitsege,Africa,-2.03393,13.6001,tchi1245,tck
b71aibtekeibalicongo,B71aIb_Teke_Ibali_Congo,Africa,-4.20697,15.3893,ibal1241,tek
b71aletekeleconi,B71aLe_Teke_Leconi,Africa,-1.61688,14.8664,teke1275,teg
b71atekedj,B71a_Teke_Dj,Africa,-1.61688,14.8664,teke1275,teg
b71atekeos,B71a_Teke_Os,Africa,-1.61688,14.8664,teke1275,teg
b77bfumu,B77b_Fumu,Africa,-3.59003,15.5061,teke1274,ifm
b78wuumu,B78_Wuumu,Africa,-4.27,15.72,wuum1239,ifm
b81tiene,B81_Tiene,Africa,-2.84694,16.4765,tien1242,tii
b82buma,B82_Buma,Africa,-3.01,16.92,boma1251,boh
b84mbunda,B84_Mbunda,Africa,-5.21134,19.4269,mpuo1241,zmp
b85dnsongo,B85d_Nsongo,Africa,-4.55057,18.4978,song1299,soo
b85emput,B85e_Mput,Africa,-4.44304,19.3881,ding1239,yns
b85yanzi,B85_Yanzi,Africa,-3.8231,18.2341,yans1239,yns
b861ngul,B861_Ngul,Africa,-4.09816,19.5129,ngul1247,nlo
b862lwel,B862_Lwel,Africa,-4.38475,20.6314,lwel1234,
b863pindi,B863_Pindi,Africa,-4.55057,18.4978,song1299,soo
b864ngong,B864_Ngong,Africa,-5.5,18.2,ngon1267,noq
b865nzadi,B865_Nzadi,Africa,-4.102208,20.194462,nzad1234,
b86dinga,B86_Dinga,Africa,-4.44304,19.3881,ding1239,diz
b86dzing,B86_Dzing,Africa,-4.44304,19.3881,ding1239,diz
bamungrassfields,Bamun_Grassfields,Africa,5.49017,10.8477,bamu1253,bax
bilejarawan,Bile_Jarawan,Africa,8.90052,11.1907,bile1244,bil
bwazzajarawan,Bwazza_Jarawan,Africa,9.60769,12.2439,mbul1260,mbu
c101baboledz,C101_Babole_Dz,Africa,1.07773,17.2305,dibo1245,bvx
c101baboleep,C101_Babole_Ep,Africa,1.70044,17.3733,bomi1238,bvx
c101babolema,C101_Babole_Ma,Africa,1.07773,17.2305,dibo1245,bvx
c104aka,C104_Aka,Africa,3.6515,17.2713,yaka1272,axk
c105mbenga,C105_Mbenga,Africa,2.11942,20.8759,maba1270,axk
c141bonyala,C141_Bonyala,Africa,-1.23019,15.5322,mbos1242,bui
c142mondongo,C142_Mondongo,Africa,2.16773,19.1644,bamw1238,bmg
c15bongili,C15_Bongili,Africa,0.37063,16.6079,bong1284,bui
c21ngare,C21_Ngare,Africa,0.43541,14.7935,mbok1243,mdu
c22akwa,C22_Akwa,Africa,-0.39897,15.4623,akwa1248,akw
c24koyo,C24_Koyo,Africa,-0.69688,15.7508,koyo1242,koh
c25abunji,C25A_Bunji,Africa,-1.23019,15.5322,mbos1242,mdw
c25bolee,C25B_Olee,Africa,-1.23019,15.5322,mbos1242,mdw
c25condinga,C25C_Ondinga,Africa,-1.23019,15.5322,mbos1242,mdw
c25eeboyi,C25E_Eboyi,Africa,-0.69688,15.7508,koyo1242,mdw
c25mboshi,C25_Mboshi,Africa,-1.23019,15.5322,mbos1242,mdw
c302bolondo,C302_Bolondo,Africa,2.46327,19.6181,bolo1263,bzm
c322zamba,C322_Zamba,Africa,1.25,18.3,zamb1245,
c323mpama,C323_Mpama,Africa,-0.739203,17.685662,mpam1239,
c32bobangi,C32_Bobangi,Africa,-0.87437,17.227,bang1354,bni
c34sakata,C34_Sakata,Africa,-2.85653,17.9669,saka1287,skt
c36dlingala,C36d_Lingala,Africa,-4.409174,15.28532,ling1263,lin
c36gmonyongo,C36g_Monyongo,Africa,2.16773,19.1644,bamw1238,bmg
c36gmosange,C36g_Mosange,Africa,2.15101,19.4087,ndol1238,ndl
c37ebudza,C37_Ebudza,Africa,2.19951,22.6107,budz1238,bja
c401babati1919,C401_Babati_1919,Africa,2.5957,25.2514,bwaa1238,bww
c401pakabete,C401_Pakabete,Africa,3.15636,22.1212,pagi1243,pae
c412libobi,C412_Libobi,Africa,2.16773,19.1644,bamw1238,bmg
c41ngombe,C41_Ngombe,Africa,1.45357,20.14148,ngom1268,ngc
c42ebwela,C42_Ebwela,Africa,3.22,19.28,bwel1238,bwl
c43abaati,C43A_Baati,Africa,2.5957,25.2514,bwaa1238,bww
c44bwa,C44_Bwa,Africa,2.5957,25.2514,bwaa1238,bww
c52soko1919,C52_Soko_1919,Africa,1.25037,23.6907,sode1235,soc
c52soko,C52_Soko,Africa,1.25037,23.6907,sode1235,soc
c54turumba1919,C54_Turumba_1919,Africa,0.88267,24.6862,lomb1260,loo
c55lokele,C55_Lokele,Africa,0.36906,24.3098,kele1255,khy
c61ekonda,C61E_Konda,Africa,-1.54228,20.4259,mong1338,lol
c61mongo,C61_Mongo,Africa,-1.54228,20.4259,mong1338,lol
c71tetela,C71_Tetela,Africa,-4.29314,24.546,tete1250,tll
c76ombo,C76_Ombo,Africa,-2.32162,25.1748,ombo1238,oml
c81dengese,C81_Dengese,Africa,-3.26337,21.4194,deng1250,dez
c83bushong,C83_Bushong,Africa,-4.69463,21.4556,bush1247,buf
c85wongo,C85_Wongo,Africa,-5.73837,20.5054,wong1247,won
d11mbole,D11_Mbole,Africa,-0.57181,24.0443,mbol1247,mdq
d12lengola,D12_Lengola,Africa,-1.95874,25.3343,leng1258,lej
d13metoko,D13_Metoko,Africa,-1.57031,25.104,mitu1240,zmq
d14enya,D14_Enya,Africa,0.56,25.15,enya1247,gey
d201liko,D201_Liko,Africa,2.13777,27.6088,lika1243,lik
d20bvamba1919,*D20B_Vamba_1919,Africa,0.81206,30.0014,amba1263,rwm
d211kango,D211_Kango,Africa,1.59855,27.0186,kang1285,kzy
d21baali,D21_Baali,Africa,1.1807,26.5941,bali1274,bcp
d23kibirakumu1919,D23_Kibira-Kumu_1919,Africa,-0.76333,26.7144,komo1260,kmw
d24songola,D24_Songola,Africa,-2.21871,26.3477,song1300,sod
d25lega,D25_Lega,Africa,-3.83196,27.1424,lega1249,lea
d28holoholo,D28_Holoholo,Africa,-5.37545,28.3274,holo1240,hoo
d304homa1919,*D304_Homa_1919,Africa,4.97912,28.0039,homa1239,hom
d305nyangali,*D305_Nyanga-li,Africa,-1.29357,28.31546,nyan1304,nyc
d308bodo2,*D308_Bodo2,Africa,2.00501,27.951,budu1250,buu
d308ebodo,*D308_Ebodo,Africa,2.00501,27.951,budu1250,buu
d311bila,D311_Bila,Africa,1.16839,28.7626,bila1255,bip
d313mbuttu1919,D313_Mbuttu_1919,Africa,2.00501,27.951,budu1250,buu
d32bira,D32_Bira,Africa,1.16839,28.7626,bila1255,brf
d32birabunia,D32_Bira_Bunia,Africa,1.50054,30.0293,bera1259,brf
d331bvanuma,D331_Bvanuma,Africa,0.93847,29.81348,vanu1242,vau
d333ndaaka,D333_Ndaaka,Africa,1.53341,27.9693,ndak1241,ndk
d334mbo,D334_Mbo,Africa,1.11602,28.018,mbod1238,zmw
d33nyali,D33_Nyali,Africa,1.92098,30.0201,nyal1250,nlj
d43nyanga,D43_Nyanga,Africa,-1.29357,28.31546,nyan1304,nyj
d55buyu,D55_Buyu,Africa,-5.41806,28.5545,buyu1239,byi
dugurijarawan,Duguri_Jarawan,Africa,10.05,10.21,dugu1249,dbm
e46sonjo,E46_Sonjo,Africa,-2.19303,35.8035,temi1247,soz
e51kikuyu,E51_Kikuyu,Africa,-0.29005,36.719,kiku1240,kik
e52embu,E52_Embu,Africa,-0.62822,37.5933,embu1241,ebu
e52mbeere,E52_Mbeere,Africa,-0.62822,37.5933,embu1241,ebu
e531muthambi,E531_Muthambi,Africa,-0.11968,37.5939,mwim1241,mws
e531mwimbi,E531_Mwimbi,Africa,-0.11968,37.5939,mwim1241,mws
e53igoji,E53_Igoji,Africa,0.26484,37.7396,meru1245,mer
e53imenti,E53_Imenti,Africa,0.26484,37.7396,meru1245,mer
e53meruimenti,E53_Meruimenti,Africa,0.26484,37.7396,meru1245,mer
e53meru,E53_Meru,Africa,0.26484,37.7396,meru1245,mer
e53merutig,E53_Merutig,Africa,0.26484,37.7396,meru1245,mer
e53miutini,E53_Miutini,Africa,0.26484,37.7396,meru1245,mer
e53tigania,E53_Tigania,Africa,0.26484,37.7396,meru1245,mer
e541chuka,E541_Chuka,Africa,-0.27405,37.6116,chuk1274,cuh
e54tharaka,E54_Tharaka,Africa,-0.13221,38.073,thar1283,thk
e55kamba,E55_Kamba,Africa,-1.60827,37.9532,kamb1297,kam
e55kambakitu,E55_Kamba_Kitu,Africa,-1.60827,37.9532,kamb1297,kam
e55kambamach,E55_Kamba_Mach,Africa,-1.60827,37.9532,kamb1297,kam
e56daiso,E56_Daiso,Africa,-4.81209,38.818,dhai1238,dhs
e621bmachame,E621B_Machame,Africa,-3.29385,37.0703,mach1266,jmc
e621csiha,E621C_Siha,Africa,-3.29385,37.0703,mach1266,jmc
e621dkibosho,E621D_Kibosho,Africa,-3.29385,37.0703,mach1266,jmc
e622akimochi,E622A_Kimochi,Africa,-3.33743,37.3357,moch1256,old
e622clema,E622C_Lema,Africa,-3.42531,37.5847,vunj1238,vun
e622cmamba,E622C_Mamba,Africa,-3.42531,37.5847,vunj1238,vun
e622cvunjo,E622C_Vunjo,Africa,-3.42531,37.5847,vunj1238,vun
e623akiseri,E623A_Kiseri,Africa,-3.07772,37.5382,romb1244,rof
e623dkeni,E623D_Keni,Africa,-3.07772,37.5382,romb1244,rof
e623mkuu,E623_Mkuu,Africa,-3.07772,37.5382,romb1244,rof
e64kahe,E64_Kahe,Africa,-3.51412,37.5759,kahe1238,hka
e65gweno,E65_Gweno,Africa,-3.68407,37.6827,gwen1239,gwe
e701elwana,E701_Elwana,Africa,-0.66322,39.793,ilwa1237,mlk
e71aupperpokomo,E71A_Upper_Pokomo,Africa,-2.31587,40.2897,poko1261,pkb
e72agiryama,E72a_Giryama,Africa,-3.30638,39.6648,giry1241,nyf
e73digo,E73_Digo,Africa,-4.62101,39.1752,digo1243,dig
e74adawida,E74a_Dawida,Africa,-3.79347,38.57254,tait1250,dav
e74atuveta,E74a_Tuveta,Africa,-3.41822,37.7061,tave1240,tvs
f12bende,F12_Bende,Africa,-6.22082,30.5926,bend1258,bdp
f21ntuzu,F21_Ntuzu,Africa,-3.16082,32.8765,suku1261,suk
f21sukuma,F21_Sukuma,Africa,-3.16082,32.8765,suku1261,suk
f22nyamwezi,F22_Nyamwezi,Africa,-5.08559,32.94452,nyam1276,nym
f23sumbwa,F23_Sumbwa,Africa,-3.47335,31.9457,sumb1240,suw
f24kimbu,F24_Kimbu,Africa,-7.23023,33.6445,kimb1242,kiv
f25bungu,F25_Bungu,Africa,-8.32587,32.8801,bung1265,wun
f31nyiramba,F31_Nyiramba,Africa,-4.50002,34.3068,nila1242,nim
f32nyaturucha,F32_Nyaturucha,Africa,-5.12263,34.6657,nyat1246,rim
f32nyaturuwil,F32_Nyaturuwil,Africa,-5.12263,34.6657,nyat1246,rim
f33langi,F33_Langi,Africa,-4.71413,35.9517,lang1320,lag
fefegrassfields,Fefe_Grassfields,Africa,5.18158,10.1442,fefe1239,fmp
g11gogo,G11_Gogo,Africa,-6.35951,35.4807,gogo1263,gog
g12kagulu,G12_Kagulu,Africa,-6.38204,37.0534,kagu1239,kki
g22anorthpare,G22A_North_Pare,Africa,-4.17978,37.8323,asut1235,asa
g22asu,G22_Asu,Africa,-4.17978,37.8323,asut1235,asa
g22bsouthpare,G22B_South_Pare,Africa,-4.17978,37.8323,asut1235,asa
g23sambaa,G23_Sambaa,Africa,-4.8,38.29,sham1280,ksb
g24bondei,G24_Bondei,Africa,-5.10749,38.5079,bond1247,bou
g31zigua,G31_Zigua,Africa,-5.61864,38.41138,zigu1244,ziw
g32doe,G32_Doe,Africa,-6.25844,38.4902,doee1238,doe
g32kwere,G32_Kwere,Africa,-6.50666,38.4449,kwer1261,cwe
g33zaramo,G33_Zaramo,Africa,-6.87705,38.9258,zara1247,zaj
g34nguungulu,G34_Nguungulu,Africa,-5.79734,37.6823,ngul1246,ngp
g35luguru,G35_Luguru,Africa,-6.86828,37.5557,lugu1238,ruf
g36kami,G36_Kami,Africa,-6.71075,37.98,kami1256,kcu
g37kutu,G37_Kutu,Africa,-7.23789,37.8623,kutu1263,kdc
g39saghala,G39_Saghala,Africa,-6.98537,36.9153,saga1256,sbm
g401mwani,G401_Mwani,Africa,-12.5821,40.4601,mwan1247,wmw
g412mwiini,G412_Mwiini,Africa,1.111787,44.026991,chim1312,swh
g41bajuni,G41_Bajuni,Africa,-8.25605,37.624,swah1253,swh
g42aamu,G42a_Amu,Africa,-8.25605,37.624,swah1253,swh
g42dunguja,G42d_Unguja,Africa,-8.25605,37.624,swah1253,swh
g42swahili,G42_Swahili,Africa,-8.25605,37.624,swah1253,swh
g43kae,G43_Kae,Africa,-8.25605,37.624,swah1253,swh
g44angazija,G44a_Ngazija,Africa,-11.6129,43.36,ngaz1238,zdj
g44bndzwani,G44b_Ndzwani,Africa,-12.2123,44.3709,ndzw1235,wni
g44dmaore,G44D_Maore,Africa,-12.830306,45.154942,maor1244,swb
g51pogoro,G51_Pogoro,Africa,-8.72283,36.4148,pogo1243,poy
g52ndamba,G52_Ndamba,Africa,-8.40485,36.0271,ndam1239,ndj
g61sangu,G61_Sangu,Africa,-8.4,33.9,sang1330,sbp
g62hehe,G62_Hehe,Africa,-7.71572,35.7255,hehe1240,heh
g63bena,G63_Bena,Africa,-9.26671,35.0364,bena1262,bez
g64pangwa,G64_Pangwa,Africa,-9.96782,34.8039,pang1287,pbr
g65kinga,G65_Kinga,Africa,-9.35868,34.2321,nucl1379,zga
g66wanji,G66_Wanji,Africa,-9.00683,34.0757,vwan1235,wbi
h111hangala,H111_Hangala,Africa,-4.25,14.9,laar1238,ldi
h11beembe,H11_Beembe,Africa,-3.95895,14.1,beem1239,beq
h12civilicongo,H12_Civili_Congo,Africa,-4.06716,11.3804,vili1238,vif
h131kisundicongokimongo1988,H131_Kisundi_Congo_Kimongo_1988,Africa,-4.58488,13.3212,suun1239,sdj
h13kikunyi1989,H13_Kikunyi_1989,Africa,-3.69702,12.5197,kuny1238,njx
h16akisikongo2013,H16a_Kisikongo_2013,Africa,-5.57722,14.4771,koon1244,kwy
h16akisolongodrc2012,H16a_Kisolongo_DRC_2012,Africa,-5.57722,14.4771,koon1244,kng
h16bkindibu2013,H16b_Kindibu_2013,Africa,-5.57722,14.4771,koon1244,kng
h16cilinji,H16_Cilinji,Africa,-5.1263,12.9657,yomb1244,yom
h16cimbala,H16_Cimbala,Africa,-5.1263,12.9657,yomb1244,yom
h16cizobe,H16_Cizobe,Africa,-5.1263,12.9657,yomb1244,yom
h16ckiyombedrc1982,H16c_Kiyombe_DRC_1982,Africa,-5.1263,12.9657,yomb1244,yom
h16cyombe,H16c_Yombe,Africa,-4.06716,11.3804,vili1238,yom
h16dciwoyodrc2012,H16d_Ciwoyo_DRC_2012,Africa,-5.7114,12.5372,sans1272,yom
h16flaadi,H16f_Laadi,Africa,-4.25,14.9,laar1238,ldi
h16gkimpangu2012,H16g_Kimpangu_2012,Africa,-5.25,15.5,east2782,kng
h16gntandu,H16g_Ntandu,Africa,-5.25,15.5,east2782,kng
h16hkinkanu2012,H16h_Kinkanu_2012,Africa,-5.25,15.5,east2782,kng
h16kikongo,H16_Kikongo,Africa,-5.57722,14.4771,koon1244,kng
h16kimbatangidinga,H16_Kimbata_Ngidinga,Africa,-5.25,15.5,east2782,kng
h16kimbeko,H16_Kimbeko,Africa,-5.25,15.5,east2782,kng
h21akimbundu,H21a_Kimbundu,Africa,-8.97835,14.8893,kimb1241,kmb
h31yaka,H31_Yaka,Africa,-5.984,16.775,yaka1269,yaf
h321soonde,H321_Soonde,Africa,-6.32223,18.3555,sond1250,shc
h32suku,H32_Suku,Africa,-5.76495,17.7736,suku1259,sub
h41mbala,H41_Mbala,Africa,-5.11888,18.041,mbal1257,mdp
h42hunganna,H42_Hunganna,Africa,-3.69695,18.4312,hung1278,hum
jd53shi,JD53_Shi,Africa,-2.55777,28.6122,shii1238,shr
jd62rundi,JD62_Rundi,Africa,-2.94,29.97,rund1242,run
jd64shubi,JD64_Shubi,Africa,-2.97663,31.0681,shub1238,suj
jd65hangaza,JD65_Hangaza,Africa,-2.52347,30.7074,hang1260,han
jd66kiha,JD66_Kiha,Africa,-3.77873,30.4894,haaa1252,haq
jd67kivinza,JD67_Kivinza,Africa,-4.99312,30.5699,vinz1238,vin
je11runyoro,JE11_Runyoro,Africa,0.95294,31.3493,nyor1246,nyo
je12rutooro,JE12_Rutooro,Africa,0.57291,30.6389,toor1238,ttj
je13runyankore,JE13_Runyankore,Africa,-0.46364,30.548,nyan1307,nyn
je14rukiga,JE14_Rukiga,Africa,-1.04387,29.9122,chig1238,cgg
je15luganda,JE15_Luganda,Africa,0.66884,32.15153,gand1255,lug
je16lusoga,JE16_Lusoga,Africa,0.40456,33.3942,soga1242,xog
je17gwere,JE17_Gwere,Africa,1.11392,33.8227,gwer1238,gwr
je21runyambo,JE21_Runyambo,Africa,-1.6096,30.9156,nyam1277,now
je22haya,JE22_Haya,Africa,-1.70878,31.4846,haya1250,hay
je23zinza,JE23_Zinza,Africa,-2.64132,32.1755,zinz1238,zin
je24kerebe,JE24_Kerebe,Africa,-2.09315,33.5326,kere1283,ked
je25jita,JE25_Jita,Africa,-1.62681,33.9141,jita1239,jit
je25kilegi,JE25_Kilegi,Africa,-1.83511,33.0488,kara1481,reg
je25mkwaya,JE25_Mkwaya,Africa,-1.80737,33.71,kway1241,kya
je31cbukusu,JE31c_Bukusu,Africa,0.68043,34.7719,buku1249,bxk
je31lumasaaba,JE31_Lumasaaba,Africa,1.05906,34.2829,masa1299,myx
je32luyia,JE32_Luyia,Africa,0.3652,34.0335,saam1283,lsm
je34samialugwe,JE34_Samialugwe,Africa,0.3652,34.0335,saam1283,lsm
je401ngoreme,JE401_Ngoreme,Africa,-1.8485,34.6173,ngur1263,ngq
je402ikizu,JE402_Ikizu,Africa,-1.9915,34.3589,ikiz1238,ikz
je403suba,JE403_Suba,Africa,-0.95719,34.1033,suba1238,sxb
je404shasi,JE404_Shasi,Africa,-1.9915,34.3589,ikiz1238,ikz
je41maragoli,JE41_Maragoli,Africa,0.09487,34.729,logo1258,rag
je42gusii,JE42_Gusii,Africa,-0.78872,34.76751,gusi1247,guz
je43kuria,JE43_Kuria,Africa,-1.50636,34.5049,kuri1259,kuj
je43kuriamago,JE43_Kuria_Mago,Africa,-1.50636,34.5049,kuri1259,kuj
je43kuriatari,JE43_Kuria_Tari,Africa,-1.50636,34.5049,kuri1259,kuj
je44zanaki,JE44_Zanaki,Africa,-2.26367,34.0542,zana1238,zak
je45nata,JE45_Nata,Africa,-1.94989,34.5361,ikom1245,ntk
k11ciokwe,K11_Ciokwe,Africa,-9.66082,21.3992,chok1245,cjk
k14lwena,K14_Lwena,Africa,-13.5382,22.2924,luva1239,lue
k15mbunda,K15_Mbunda,Africa,-14.603,21.9768,mbun1249,mck
k21lozi,K21_Lozi,Africa,-17.7052,24.7398,lozi1239,loz
k31luyana,K31_Luyana,Africa,-15.01,22.67,luya1241,lyn
k332rumanyo,K332_Rumanyo,Africa,-18.1681,20.6678,diri1252,diu
k33kwangali,K33_Kwangali,Africa,-17.9026,19.256,kwan1273,kwn
komgrassfields,Kom_Grassfields,Africa,6.2596,10.3348,komc1235,bkm
kulungjarawan,Kulung_Jarawan,Africa,9.20815,11.04651,kulu1255,bbu
l11pende,L11_Pende,Africa,-5.64735,19.8275,phen1239,pem
